Date,Open,High,Low,Close,Adj Close,Volume
2018-01-16,119.269997,119.660004,117.660004,117.680000,111.016945,480400
2018-01-17,118.410004,119.540001,118.300003,118.949997,112.215050,585600
2018-01-18,119.370003,120.180000,118.959999,119.239998,112.488625,476800
2018-01-19,120.059998,120.910004,119.349998,120.449997,113.630096,616000
2018-01-22,120.860001,120.940002,119.070000,119.389999,112.630135,502200
2018-01-23,119.260002,121.400002,118.949997,121.050003,114.196144,688100
2018-01-24,121.610001,121.790001,119.279999,119.620003,112.847107,372200
2018-01-25,128.990005,129.000000,121.029999,121.650002,114.762169,1114100
2018-01-26,122.050003,122.150002,120.010002,120.720001,113.884819,925500
2018-01-29,120.099998,121.480003,120.059998,120.709999,113.875389,638200
2018-01-30,120.169998,121.029999,119.239998,119.730003,112.950882,605000
2018-01-31,119.980003,121.400002,119.949997,120.300003,113.488625,604500
2018-02-01,119.820000,121.599998,117.720001,120.989998,114.139549,501500
2018-02-02,120.860001,121.809998,120.180000,120.309998,113.498047,545200
2018-02-05,119.870003,123.000000,117.470001,117.470001,110.818840,622700
2018-02-06,114.940002,119.769997,113.250000,118.019997,111.337700,985700
2018-02-07,118.019997,121.260002,117.599998,120.320000,113.507484,544600
2018-02-08,119.959999,122.330002,116.419998,116.470001,109.875458,519500
2018-02-09,117.279999,118.400002,113.389999,117.320000,110.677330,946400
2018-02-12,118.379997,119.699997,117.529999,118.919998,112.186729,768500
2018-02-13,118.900002,120.029999,118.169998,119.610001,112.837685,476500
2018-02-14,119.230003,122.040001,118.860001,121.250000,114.384811,527000
2018-02-15,121.760002,122.750000,120.870003,121.739998,114.847069,780100
2018-02-16,121.470001,122.610001,120.709999,121.000000,114.148972,313500
2018-02-20,120.160004,120.160004,118.449997,118.760002,112.035805,489600
2018-02-21,118.809998,122.309998,118.430000,120.250000,113.441437,516800
2018-02-22,120.989998,121.860001,120.269997,121.190002,114.328217,518100
2018-02-23,122.059998,122.449997,119.980003,120.860001,114.016907,397500
2018-02-26,121.250000,124.080002,120.160004,122.769997,115.818748,966400
2018-02-27,120.120003,120.120003,108.849998,116.980003,110.356590,2837400
2018-02-28,116.879997,118.110001,115.330002,116.680000,110.073563,1199900
2018-03-01,117.110001,117.839996,114.839996,116.029999,109.460381,847300
2018-03-02,114.959999,116.940002,113.580002,116.730003,110.120750,608500
2018-03-05,116.699997,116.910004,114.820000,115.809998,109.252831,665200
2018-03-06,115.910004,117.959999,114.550003,117.809998,111.139595,786700
2018-03-07,116.690002,117.779999,115.250000,116.169998,109.592445,759100
2018-03-08,116.290001,117.110001,113.639999,114.220001,107.752861,769700
2018-03-09,114.220001,115.239998,112.580002,114.120003,108.084343,1140200
2018-03-12,114.129997,114.349998,111.379997,111.820000,105.905991,1062000
2018-03-13,112.610001,113.820000,111.620003,111.779999,105.868103,1872300
2018-03-14,112.349998,113.760002,110.160004,112.559998,106.606850,1184600
2018-03-15,112.370003,112.980003,109.419998,110.540001,104.693695,1101800
2018-03-16,110.660004,112.449997,110.660004,111.669998,105.763916,880700
2018-03-19,110.379997,111.980003,108.739998,109.730003,103.926537,671000
2018-03-20,108.650002,110.440002,107.669998,109.059998,103.291946,804500
2018-03-21,108.940002,109.500000,108.209999,108.610001,102.865761,656000
2018-03-22,107.339996,108.139999,105.580002,105.669998,100.081245,819900
2018-03-23,105.790001,105.870003,103.709999,103.820000,98.329094,974700
2018-03-26,105.599998,106.050003,104.589996,105.779999,100.185432,627900
2018-03-27,106.440002,106.440002,103.739998,104.080002,98.575356,731800
2018-03-28,104.459999,105.930000,104.260002,104.980003,99.427734,836700
2018-03-29,105.699997,107.360001,103.739998,104.099998,98.594292,664500
2018-04-02,103.959999,104.430000,100.050003,100.839996,95.506699,955300
2018-04-03,101.019997,101.959999,100.739998,101.309998,95.951836,878600
2018-04-04,100.440002,103.379997,100.410004,103.169998,97.713470,1018800
2018-04-05,103.900002,105.449997,103.360001,105.000000,99.446686,1062200
2018-04-06,104.430000,105.459999,103.150002,104.010002,98.509048,1323300
2018-04-09,104.599998,105.900002,103.519997,104.430000,98.906845,1134700
2018-04-10,105.820000,107.099998,104.209999,106.470001,100.838943,1303400
2018-04-11,106.029999,107.720001,106.029999,107.120003,101.454567,953100
2018-04-12,107.279999,108.839996,107.279999,108.220001,102.496376,1206700
2018-04-13,108.730003,108.730003,105.720001,106.260002,100.640053,784200
2018-04-16,106.589996,107.230003,105.669998,106.690002,101.047302,798500
2018-04-17,107.120003,107.190002,105.209999,105.610001,100.024422,1134900
2018-04-18,106.169998,107.410004,105.680000,105.870003,100.270668,692200
2018-04-19,105.739998,107.139999,104.739998,106.800003,101.151489,801900
2018-04-20,105.959999,106.320000,103.250000,103.389999,97.921837,1438300
2018-04-23,102.949997,105.370003,102.949997,105.110001,99.550873,1017600
2018-04-24,105.720001,105.949997,103.500000,104.000000,98.499588,828700
2018-04-25,103.230003,105.430000,102.639999,104.910004,99.361458,1717000
2018-04-26,100.010002,107.739998,98.680000,106.570000,100.933640,2305200
2018-04-27,106.540001,108.239998,102.639999,103.370003,97.902901,1287900
2018-04-30,103.699997,104.309998,99.830002,100.320000,95.014206,1243800
2018-05-01,99.769997,100.910004,98.820000,100.279999,94.976311,886000
2018-05-02,100.279999,101.070000,99.669998,100.220001,94.919495,687200
2018-05-03,100.300003,101.779999,99.769997,100.080002,94.786903,700500
2018-05-04,100.169998,102.730003,99.209999,102.639999,97.211510,895300
2018-05-07,102.809998,104.430000,102.570000,104.220001,98.707947,1033100
2018-05-08,104.220001,105.470001,103.089996,103.949997,98.452217,1449400
2018-05-09,104.019997,105.669998,103.360001,105.180000,99.617172,678900
2018-05-10,105.190002,105.650002,103.910004,104.540001,99.011024,664300
2018-05-11,104.750000,106.070000,104.720001,105.839996,100.242256,1146300
2018-05-14,106.160004,107.459999,105.519997,107.040001,101.378792,790600
2018-05-15,107.010002,107.989998,106.290001,107.760002,102.060722,1088000
